100, 9485.407852709855, 13024.277544424416, 11174.29564274505, 0.000998, 0.016955, 0.015984
100, 9503.01436787337, 12469.770502288316, 11078.428595016927, 0.001994, 0.015958, 0.016954
100, 9496.607632191906, 12027.179647453739, 11404.960687549896, 0.001994, 0.015957, 0.016954
100, 9605.838513316237, 13128.763382427604, 10935.019570534505, 0.00097, 0.019946, 0.017242
100, 9618.089849810332, 12886.839080772179, 11169.286146951146, 0.000994, 0.016928, 0.016955
100, 9692.944471511657, 13294.849948502759, 11606.933915257065, 0.001995, 0.016927, 0.016955
100, 9438.53706106868, 12969.659358544928, 11680.213799713185, 0.000997, 0.017953, 0.016955
100, 9599.51406244299, 12846.444450066316, 11047.758207967838, 0.000997, 0.016955, 0.016955
100, 9498.3501825232, 12662.15725931415, 11195.89012951699, 0.001994, 0.015957, 0.016955
100, 9630.820722027867, 12424.360847059523, 12021.7531125367, 0.000997, 0.016955, 0.015957
100, 9515.163978390661, 13132.984751930924, 11433.316307296327, 0.000997, 0.017952, 0.017187
100, 9585.242909223107, 12890.970869554778, 11543.615542756375, 0.000997, 0.01733, 0.015955
100, 9037.909484578568, 11676.781680838714, 10335.124850102276, 0.000503, 0.016956, 0.016956
100, 9836.152807362458, 12619.456171504422, 11722.915237366964, 0.000998, 0.016983, 0.019918
100, 9615.574085095779, 12131.64957829229, 10946.590774253145, 0.000997, 0.016955, 0.016955
100, 9146.302776024351, 12155.036985387631, 10893.840957251306, 0.000997, 0.017952, 0.016955
100, 9197.196198936135, 12249.748101842448, 10662.827515904006, 0.002002, 0.016951, 0.016953
100, 9804.934542241668, 12329.017106480565, 10583.443890579552, 0.000998, 0.016955, 0.016953
100, 9722.759667638182, 13329.190443747342, 11693.374441077438, 0.001966, 0.016954, 0.016955
100, 9188.871004406303, 11917.110773008842, 10695.334895148246, 0.000994, 0.017923, 0.016954
100, 9703.844770775599, 12757.00377537428, 11161.266543291098, 0.001995, 0.016954, 0.016956
100, 9633.259008091025, 12590.28223679878, 10613.480567946131, 0.000997, 0.017176, 0.015961
100, 9282.555868109292, 13609.887076226003, 10830.142101946276, 0.001993, 0.01593, 0.016954
100, 9958.598076266027, 12495.764488521689, 10550.472302212424, 0.001995, 0.017923, 0.017952
100, 9709.946371265849, 12170.196748369923, 11324.274692918232, 0.000997, 0.019947, 0.016955
100, 9424.013702105705, 11875.067936167712, 10879.943583177854, 0.001995, 0.015985, 0.017924
100, 9623.437987084142, 13475.7333195295, 11511.701616284763, 0.000999, 0.016954, 0.016954
100, 9599.801386405286, 12664.611395158858, 11697.742653607915, 0.001994, 0.020944, 0.018978
100, 10156.9117698544, 13153.864255853921, 11134.203909140182, 0.000995, 0.016927, 0.017188
100, 9438.533864839988, 13088.266798981473, 11694.182702682565, 0.000997, 0.017952, 0.017953
100, 8839.902898836126, 11670.4645349538, 10206.525528807499, 0.000998, 0.016954, 0.016956
100, 9690.42106765261, 12914.039787859208, 12051.62328693601, 0.000997, 0.016955, 0.015956
100, 9747.04778098323, 13162.043859301722, 11764.980047523852, 0.000997, 0.015987, 0.016925
100, 9525.04604877425, 12624.892446448894, 11607.955061991333, 0.001994, 0.016956, 0.015956
100, 9890.363646404696, 12718.5524061073, 11685.902182016614, 0.000998, 0.016955, 0.019947
100, 9743.903642596102, 12139.171990573375, 11482.780267831135, 0.000997, 0.017981, 0.017924
100, 9755.01802714463, 11807.26711142904, 11072.09269629028, 0.000997, 0.016955, 0.016954
100, 9659.737925577765, 12432.036770324346, 11521.930614989837, 0.000997, 0.016954, 0.016955
100, 9329.162092553272, 12586.516786381007, 10727.900681638708, 0.001995, 0.016955, 0.017951
100, 9795.815954008709, 12468.018985505369, 11274.042388581576, 0.001994, 0.016955, 0.016954
100, 9922.244548743298, 12542.37177251634, 10998.742091573926, 0.001967, 0.016956, 0.016954
100, 9477.884189007593, 11852.987028207543, 10713.873164016359, 0.001965, 0.016955, 0.016984
100, 9320.43938367153, 11901.114863398287, 11411.379356526548, 0.000997, 0.016955, 0.015958
100, 9861.004984096104, 12801.538660709448, 11413.792975860577, 0.000997, 0.016956, 0.016954
100, 9568.007355483356, 12350.141456444524, 11440.524435474548, 0.001994, 0.015958, 0.019947
100, 9729.283717522, 12695.529096763881, 11341.28687052734, 0.001994, 0.016985, 0.016955
100, 9429.999744094317, 12738.352899222135, 11059.928156357373, 0.002025, 0.016955, 0.016954
100, 9842.725100419892, 11753.446422417726, 11659.239004139627, 0.001994, 0.016983, 0.016927
100, 9602.966594447913, 12994.051955660276, 11248.572788799847, 0.000999, 0.016925, 0.016984
100, 9625.825893286901, 12547.651013810428, 11371.243480825295, 0.002023, 0.016927, 0.016984
100, 9458.09145017855, 12439.620642403757, 10846.277071407296, 0.000997, 0.016955, 0.016955
100, 9396.260400310988, 11895.15848412246, 10998.55179822266, 0.000993, 0.016953, 0.016956
100, 10046.7760868101, 13149.239636072525, 11180.45397414657, 0.001995, 0.016954, 0.017952
100, 9427.183698538625, 13005.35238833956, 10772.522640941082, 0.000997, 0.016955, 0.016955
100, 9790.92072143757, 12761.076644821913, 11673.87204900783, 0.001995, 0.017952, 0.017952
100, 9438.312278083748, 12017.316412951996, 10790.760601909291, 0.000997, 0.019947, 0.015957
100, 9491.976652225003, 12528.81370113523, 10536.203319650003, 0.001995, 0.017127, 0.016954
100, 9334.069512945107, 12588.413178731378, 10790.819002670685, 0.000997, 0.017952, 0.017952
100, 9345.548681089824, 12568.196336526582, 11217.62887819042, 0.001994, 0.016955, 0.017952
100, 9293.650556393673, 12548.807133979486, 11479.98772063115, 0.000997, 0.016955, 0.017952
100, 9321.385725353412, 12696.665661012255, 11443.389815183504, 0.000997, 0.016955, 0.015957
100, 9887.815612654582, 13041.298955039609, 11634.086129117377, 0.001995, 0.016954, 0.016954
100, 9334.38301418364, 12677.252954170739, 11261.910716899509, 0.001002, 0.01695, 0.016925
100, 9232.294405321523, 13220.156244327884, 11213.31499678469, 0.000998, 0.016954, 0.016955
100, 9926.299836968468, 12658.939010662163, 11224.86573550073, 0.000998, 0.017924, 0.017981
100, 9745.152963623268, 12302.528028590848, 10781.097765598857, 0.000995, 0.016926, 0.01895
100, 9264.846847277486, 12450.64342747178, 11231.175936065052, 0.000997, 0.017952, 0.016955
100, 9540.318258124516, 11945.951309968495, 10803.575767990607, 0.001995, 0.015958, 0.016954
100, 9745.899669386477, 13834.20866144482, 11627.334490096719, 0.000998, 0.016955, 0.016954
100, 9787.445810786627, 13049.904968075603, 11253.27467655673, 0.001994, 0.015958, 0.016093
100, 9108.676794890469, 11493.332732580575, 10456.482294431098, 0.000997, 0.016954, 0.016955
100, 9846.495502076166, 12327.121433705019, 11322.33705035084, 0.001995, 0.016954, 0.015958
100, 9341.365311381667, 12641.879450211489, 10913.197705647935, 0.001997, 0.015958, 0.016982
100, 9097.557345557834, 12577.789138365206, 10482.699838390348, 0.001994, 0.016955, 0.016954
100, 9652.356698394386, 12949.255687252875, 11784.578711771863, 0.000998, 0.017951, 0.016986
100, 10014.403105631118, 13043.180661615444, 11809.28262300884, 0.000997, 0.016955, 0.022939
100, 9519.683179524069, 12742.771210678833, 11029.160403689435, 0.000998, 0.019946, 0.016955
100, 9307.482891343134, 13081.088884740224, 11053.405813201049, 0.000997, 0.017952, 0.016954
100, 9479.332322240582, 12587.513322112858, 10945.32478606785, 0.001994, 0.017134, 0.016954
100, 9840.932724094684, 12747.743503954694, 11154.358603688908, 0.000997, 0.016955, 0.016955
100, 9973.441508268625, 13061.136970293346, 11441.117704379092, 0.001994, 0.016955, 0.015958
100, 9613.800666125897, 11687.475712379135, 11028.341575561344, 0.000997, 0.016955, 0.017952
100, 9797.563834840108, 13343.907646441687, 11744.870687310804, 0.000997, 0.017952, 0.015958
100, 9733.09569613034, 12543.026489874954, 11034.937348597594, 0.001994, 0.016955, 0.016955
100, 9548.810627244944, 13958.17172128204, 11493.397180469818, 0.001994, 0.017952, 0.017952
100, 9590.221905361492, 12791.249361574171, 11111.207687134767, 0.000997, 0.016955, 0.016956
100, 9476.167463438822, 11924.058671873532, 10975.754267410877, 0.000997, 0.016954, 0.01895
100, 9418.125709359947, 13005.432642414215, 11389.402011895769, 0.001994, 0.016955, 0.017953
100, 9445.951321030812, 12526.722946195014, 10928.500104604464, 0.000997, 0.017952, 0.017952
100, 10070.518069714668, 13203.412709941274, 11388.512724281298, 0.000998, 0.017952, 0.017952
100, 9574.831805881959, 13280.01808089095, 11655.201998070726, 0.000998, 0.016954, 0.017575
100, 9937.260267916117, 12336.194978999372, 11833.267830288492, 0.001995, 0.016954, 0.016955
100, 8940.80476863135, 11507.288552711883, 10189.709175966402, 0.001994, 0.016955, 0.015958
100, 9619.916049860805, 12609.85948003554, 11907.376376696095, 0.001964, 0.016956, 0.016954
100, 8970.488588842689, 12711.91021135002, 10912.499513005421, 0.002023, 0.016926, 0.015957
100, 9220.41463066602, 12778.821100029863, 10575.541444225066, 0.000998, 0.016954, 0.017952
100, 9594.981237618496, 12756.687365303784, 11543.953598007027, 0.000996, 0.016955, 0.019947
100, 9381.386379094054, 12176.02490521824, 11430.351804357248, 0.000997, 0.016955, 0.016955
100, 9814.350641778661, 13147.119759980988, 11148.04113637359, 0.000997, 0.016954, 0.015958
100, 9890.100549359426, 12697.606714975738, 11250.750324125238, 0.001997, 0.016952, 0.016928
10, 160.35929790452616, 158.0703087112044, 156.44414249043126, 0.0, 0.0, 0.000997
10, 153.9144339851377, 158.98839364149075, 158.98839364149075, 0.0, 0.0, 0.0
10, 148.14274335257218, 154.86492246856844, 146.0152831601282, 0.0, 0.0, 0.0
10, 163.4588338170198, 162.53642927920075, 164.83148374967473, 0.0, 0.0, 0.0
10, 168.12752071838133, 175.19885747809025, 190.56726917512574, 0.0, 0.000998, 0.0
10, 151.11145111382967, 144.6325613918337, 153.1747899898313, 0.0, 0.0, 0.000997
10, 154.12581007344087, 169.2298007269946, 181.46998043382055, 0.0, 0.0, 0.0
10, 131.46788451037435, 133.89552628601342, 167.78073634279622, 0.0, 0.0, 0.0
10, 176.15738121442763, 177.95881544695314, 177.95881544695314, 0.0, 0.000997, 0.0
10, 149.35242962486143, 174.18524306209522, 152.82243419901985, 0.0, 0.0, 0.000998
10, 129.6262769874329, 141.62293936947916, 147.95972779540455, 0.0, 0.0, 0.0
10, 165.91184976244966, 167.02205678522688, 175.80550434025457, 0.0, 0.0, 0.0
10, 127.07315383716629, 137.49307313112493, 140.60188447741663, 0.0, 0.0, 0.0
10, 154.65357135439058, 154.43757833794155, 142.78822158097014, 0.0, 0.000997, 0.0
10, 152.15497363040754, 156.97008948929042, 150.83903498446838, 0.0, 0.000997, 0.0
10, 149.84834578216316, 153.17394549585646, 159.77880110048505, 0.0, 0.0, 0.000998
10, 160.11130481591863, 162.34938599306886, 162.34938599306886, 0.0, 0.0, 0.000998
